,date_time,ghi,dni,dhi,ins,ghi_pred,ins_filled,ghi_pred_6hour,ghi_pred_1day,ghi_pred_3hour,ghi_pred_3hour_1
188,2016-01-08 16:30:00,,,,37.609,,37.609,,,,
189,2016-01-08 17:00:00,,,,7.852,,7.852,,,,
190,2016-01-08 17:30:00,,,,0.0,,0.0,,,,
191,2016-01-08 18:00:00,,,,0.0,,0.0,,,,
192,2016-01-09 06:30:00,,,,0.0,,0.0,,,,
193,2016-01-09 07:00:00,,,,0.0,,0.0,,,,
194,2016-01-09 07:30:00,,,,31.559,,31.559,,,,
195,2016-01-09 08:00:00,,,,58.062,,58.062,,,,
196,2016-01-09 08:30:00,,,,182.157,,182.157,,,,
197,2016-01-09 09:00:00,,,,220.715,,220.715,,,,
198,2016-01-09 09:30:00,,,,359.91,,359.91,,,,
199,2016-01-09 10:00:00,,,,395.027,,395.027,,,,
200,2016-01-09 10:30:00,,,,508.179,,508.179,,,,
201,2016-01-09 11:00:00,,,,552.464,,552.464,,,,
202,2016-01-09 11:30:00,,,,596.75,,596.75,,,,
203,2016-01-09 12:00:00,,,,602.927,,602.927,,,,
204,2016-01-09 12:30:00,,,,607.279,,607.279,,,,
205,2016-01-09 13:00:00,,,,596.096,,596.096,,,,
206,2016-01-09 13:30:00,,,,539.55,,539.55,,,,
207,2016-01-09 14:00:00,,,,511.895,,511.895,,,,
208,2016-01-09 14:30:00,,,,474.165,,474.165,,,,
209,2016-01-09 15:00:00,,,,363.511,,363.511,,,,
210,2016-01-09 15:30:00,,,,312.465,,312.465,,,,
211,2016-01-09 16:00:00,,,,180.95,,180.95,,,,
212,2016-01-09 16:30:00,,,,118.118,,118.118,,,,
213,2016-01-09 17:00:00,,,,18.182,,18.182,,,,
214,2016-01-09 17:30:00,,,,0.0,,0.0,,,,
215,2016-01-09 18:00:00,,,,0.0,,0.0,,,,
216,2016-01-10 06:30:00,,,,0.0,,0.0,,,,
217,2016-01-10 07:00:00,,,,0.0,,0.0,,,,
218,2016-01-10 07:30:00,,,,31.409,,31.409,,,,
219,2016-01-10 08:00:00,,,,58.029,,58.029,,,,
220,2016-01-10 08:30:00,,,,182.208,,182.208,,,,
221,2016-01-10 09:00:00,,,,220.943,,220.943,,,,
222,2016-01-10 09:30:00,,,,360.228,,360.228,,,,
223,2016-01-10 10:00:00,,,,395.795,,395.795,,,,
224,2016-01-10 10:30:00,,,,509.371,,509.371,,,,
225,2016-01-10 11:00:00,,,,556.747,,556.747,,,,
226,2016-01-10 11:30:00,,,,580.435,,580.435,,,,
227,2016-01-10 12:00:00,,,,604.123,,604.123,,,,
228,2016-01-10 12:30:00,,,,609.175,,609.175,,,,
229,2016-01-10 13:00:00,,,,597.851,,597.851,,,,
230,2016-01-10 13:30:00,,,,542.435,,542.435,,,,
231,2016-01-10 14:00:00,,,,513.9,,513.9,,,,
232,2016-01-10 14:30:00,,,,476.751,,476.751,,,,
233,2016-01-10 15:00:00,,,,365.643,,365.643,,,,
234,2016-01-10 15:30:00,,,,314.659,,314.659,,,,
235,2016-01-10 16:00:00,,,,183.296,,183.296,,,,
236,2016-01-10 16:30:00,,,,120.064,,120.064,,,,
237,2016-01-10 17:00:00,,,,19.784,,19.784,,,,
238,2016-01-10 17:30:00,,,,0.0,,0.0,,,,
239,2016-01-10 18:00:00,,,,0.0,,0.0,,,,
240,2016-01-11 06:30:00,,,,0.0,,0.0,,,,
241,2016-01-11 07:00:00,,,,0.0,,0.0,,,,
242,2016-01-11 07:30:00,,,,32.01,,32.01,,,,
243,2016-01-11 08:00:00,,,,59.244,,59.244,,,,
244,2016-01-11 08:30:00,,,,184.291,,184.291,,,,
245,2016-01-11 09:00:00,,,,224.517,,224.517,,,,
246,2016-01-11 09:30:00,,,,327.235,,327.235,,,,
247,2016-01-11 10:00:00,,,,378.594,,378.594,,,,
248,2016-01-11 10:30:00,,,,429.953,,429.953,,,,
249,2016-01-11 11:00:00,,,,492.204,,492.204,,,,
250,2016-01-11 11:30:00,,,,554.455,,554.455,,,,
251,2016-01-11 12:00:00,,,,611.763,,611.763,,,,
252,2016-01-11 12:30:00,,,,610.58,,610.58,,,,
253,2016-01-11 13:00:00,,,,606.077,,606.077,,,,
254,2016-01-11 13:30:00,,,,584.875,,584.875,,,,
255,2016-01-11 14:00:00,,,,520.509,,520.509,,,,
256,2016-01-11 14:30:00,,,,483.157,,483.157,,,,
257,2016-01-11 15:00:00,,,,371.01,,371.01,,,,
258,2016-01-11 15:30:00,,,,319.832,,319.832,,,,
259,2016-01-11 16:00:00,,,,186.737,,186.737,,,,
260,2016-01-11 16:30:00,,,,123.6,,123.6,,,,
261,2016-01-11 17:00:00,,,,20.909,,20.909,,,,
262,2016-01-11 17:30:00,,,,0.0,,0.0,,,,
263,2016-01-11 18:00:00,,,,0.0,,0.0,,,,
264,2016-01-12 06:30:00,,,,0.0,,0.0,,,,
265,2016-01-12 07:00:00,,,,0.0,,0.0,,,,
266,2016-01-12 07:30:00,,,,32.253,,32.253,,,,
267,2016-01-12 08:00:00,,,,59.575,,59.575,,,,
268,2016-01-12 08:30:00,,,,185.19,,185.19,,,,
269,2016-01-12 09:00:00,,,,224.492,,224.492,,,,
270,2016-01-12 09:30:00,,,,365.497,,365.497,,,,
271,2016-01-12 10:00:00,,,,401.211,,401.211,,,,
272,2016-01-12 10:30:00,,,,516.254,,516.254,,,,
273,2016-01-12 11:00:00,,,,560.894,,560.894,,,,
274,2016-01-12 11:30:00,,,,605.534,,605.534,,,,
275,2016-01-12 12:00:00,,,,612.309,,612.309,,,,
276,2016-01-12 12:30:00,,,,617.322,,617.322,,,,
277,2016-01-12 13:00:00,,,,606.009,,606.009,,,,
278,2016-01-12 13:30:00,,,,549.518,,549.518,,,,
279,2016-01-12 14:00:00,,,,520.925,,520.925,,,,
280,2016-01-12 14:30:00,,,,484.656,,484.656,,,,
281,2016-01-12 15:00:00,,,,372.278,,372.278,,,,
282,2016-01-12 15:30:00,,,,321.434,,321.434,,,,
283,2016-01-12 16:00:00,,,,188.445,,188.445,,,,
284,2016-01-12 16:30:00,,,,125.808,,125.808,,,,
285,2016-01-12 17:00:00,,,,22.352,,22.352,,,,
286,2016-01-12 17:30:00,,,,0.0,,0.0,,,,
287,2016-01-12 18:00:00,,,,0.0,,0.0,,,,
288,2016-01-13 06:30:00,,,,0.0,,0.0,,,,
289,2016-01-13 07:00:00,,,,0.0,,0.0,,,,
290,2016-01-13 07:30:00,,,,32.734,,32.734,,,,
291,2016-01-13 08:00:00,,,,60.369,,60.369,,,,
292,2016-01-13 08:30:00,,,,186.218,,186.218,,,,
293,2016-01-13 09:00:00,,,,225.47,,225.47,,,,
294,2016-01-13 09:30:00,,,,354.201,,354.201,,,,
295,2016-01-13 10:00:00,,,,275.344,,275.344,,,,
296,2016-01-13 10:30:00,,,,414.489,,414.489,,,,
297,2016-01-13 11:00:00,,,,484.062,,484.062,,,,
298,2016-01-13 11:30:00,,,,553.634,,553.634,,,,
299,2016-01-13 12:00:00,,,,610.922,,610.922,,,,
300,2016-01-13 12:30:00,,,,607.049,,607.049,,,,
301,2016-01-13 13:00:00,,,,606.976,,606.976,,,,
302,2016-01-13 13:30:00,,,,585.283,,585.283,,,,
303,2016-01-13 14:00:00,,,,521.754,,521.754,,,,
304,2016-01-13 14:30:00,,,,478.283,,478.283,,,,
305,2016-01-13 15:00:00,,,,372.322,,372.322,,,,
306,2016-01-13 15:30:00,,,,320.25,,320.25,,,,
